rating,text,date,trip_type,date_status
5,It was our first time in Amsterdam and the first restaurant we visited. We ordered tuna steak and it was amazing! Ppl working there were nice and helpful. Such a great experience! We will definitely come back😊,Aug 2021,Couples,date_with_label
5,Thank you so much for the food and nice service. We had tuna steak and it was good. I’ve are certainly coming back.,Aug 2021,Family,date_with_label
5,Great service. Fun and cozy atmosphere. Nice concept with the hot stone. Try putting the bread and garlic butter on the hot stone next to your steak. Flavortown!,Aug 2021,Couples,date_with_label
5,Has the gambas on the stone grill and my partner had the salmon both were delicious and service was quick and friendly 😋,Aug 2021,Couples,date_with_label
5,Tasty meat and excellent service. We got the bbq ribs and pork tenderloin on the plate - everything was good,Aug 2021,Couples,date_with_label
4,"Really nice hamburger and ribs and fries! Recommended, nice in the evening and outside with some friends!",Aug 2021,,date_only
5,A really new gourmet experience in the heart of Amsterdam. I have been in Amsterdam with my friends for couple of hours and this meal gonna remind me the most pleasant time.,Aug 2021,Friends,date_with_label
5,"Dear S1950KHarkadiuszk,

Thank you for your visit at our restaurant and we hope to see you in the near future!

Team DAY'S",Aug 2021,Family,date_with_label
5,"We had a great night out, came earlier in the eve for a beer and we were invited back for some great food and lovely service from the staff.  The food was amazing and we were looked after really well.  My partners were amazed",Aug 2021,Couples,date_with_label
5,"Dear Inspiration637745,

Thank you for your visit at our restaurant. We hope to see you soon!

Team DAY'S",Aug 2021,Business,date_with_label
5,"The place looked great and has a great location. The waiters were super kind. Because the food was served on a hot type of rock, and you have to cook it yourself, it is different than other restaurants, and that is great.",Jul 2021,Friends,date_with_label
5,"This restaurant was amazing! The food was unbelievable. I had the ribs and they were out of this world. Also the staff were so friendly and had great conversation.
Definitely recommend",Jul 2021,Couples,date_with_label
5,Wonderful food grilled directly at the table. Great service!! We celebrated our son’s birthday and the staff surprised us with a birthday dessert and celebration song - just perfect.,Jun 2021,Family,date_with_label
5,"The Steaks are pretty good/tasty and the staffs are so Friendly. I would probably go back there, when i visit Amsterdam again. 

- Chelly Micheals.",Jul 2021,Friends,date_with_label
3,"Dear Toni S,

First of all we want to thank you for your visit at our restaurant. We are sorry that you experience didn't exceed you expectations. 
We aim to give each guest the best experience. We ask each table if the food is all right. That is the only moment that we can change the food to your wishes.  
Finally we give each guest his or her ticket of her visit. We will never charge you more than what the prices are in the menu. We are taking your feedback and we will review it internally. We hope you can give us another chance and we would be delighted to welcome you again in our restaurant.

Kind regards,
Team DAY’S",Jul 2021,Family,date_with_label
5,"Dear BenjaminL35000,

Thank you for visiting our restaurant and for your review. We are happy to read that you enjoyed the food, ambiance and hospitality. We really appreciate this and look forward to your next visit!

Kind regards,
Team DAY'S",Jul 2021,Friends,date_with_label
4,"Good food and nice personell, very good offer of different dishes.
Booking was easy and quick.

The pizza we ordered was a bit too expensive and not really special in my opinion but the burgers are great.",Jun 2021,Couples,date_with_label
5,We had burgers and stake and everything was delicious. Very friendly staff and great location - definitely recommend it.,Jul 2021,Friends,date_with_label
5,Had a nice evening there. Waiters are exceptionally friendly. Even had some free coffee on the house :),Jul 2021,Couples,date_with_label
5,"The food is really good and the price is relatively cheaper also, considering the location. Food cokes fast, the wagyu burgers are most recommended. The staff are friendly. Music is awesome as well. Location is quite close to landmarks (15-20 minutes of walking). The place is close to hotels that you might be staying in as well. Overall a great place!",May 2021,Solo,date_with_label
5,This is a steak that rocks and can sign itself. It is quite juicy and easy to swallow. This is the best steak ever I ate in Amsterdam.,Jun 2021,Friends,date_with_label
5,Their steak is really good and interesting method to cook the meat. DIY meat restaurants in Amsterdam!,Jun 2021,Friends,date_with_label
5,"Thank you for you visit and your feedback. We hope you enjoy Amsterdam and we see you soon!

Kind regards,
Team DAY'S",Jun 2021,Friends,date_with_label
5,"It's good to hear you liked the steak on the stone. Thank you for your feedback and we hope to welcome you again in our restaurant.

Team DAY'S",Jun 2021,Friends,date_with_label
5,"Thank you for your visit and feedback. We are still creating new burgers, come and try our new menu!

Team DAY'S",Jun 2021,Friends,date_with_label
5,"We were scouting Amsterdam for a delicious and budget friendly burger. At day‘s food bar the portion, price and taste were just right! The vegan beer root burger was perfectly moist and the fries. awesome. Would definitely eat here again.",Jun 2021,Couples,date_with_label
4,Very entertaining und good food. Would recommend going here. Also good prices for the amount and quality you get,Jun 2021,Friends,date_with_label
5,"We came to Amsterdam for a girls weekend, made reservations and we were seated earlier than expected. Food was excellent, service amazing, and even brought dessert for our birthday girl. Will come back.",Jun 2021,Friends,date_with_label
5,Food was delicious and the service was great! Waitress found out it was my birthday and brought out a complimentary Tiramisu￼.,May 2021,Friends,date_with_label
5,"We were lucky to be the firsts to try one of their specialities, the Coeur de Boeuf steak, out of the new menu. Very tasty and flavourful, with the hot stone to cook it just the perfect amount for yourself, one piece was more than enough for two hungry people, with no room for desert after. Very friendly staff!!",May 2021,,date_only
5,"Great experience, loved grilling the steak on the stone plate. Good meat aswell. Very kind staff with great service",May 2021,Couples,date_with_label
