rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
5,"We were 16 people which was really fun. Our tour guides were Shay and Xander. They were great - very friendly, knowledgeable and very helpful. The weather was crazy. We went through all the seasons - hot, cold, windy, rainy. But really beautiful. We did the half day tour with lunch. It was really good. I had the vegan sandwich with gluten free bread. I would highly recommend this tour. I’ve been wanting to do the full day so hopefully one day soon. You can’t go wrong with this company. I will definitely go with them again.",Mar 20224 contributions,,unknown_format,正面,正面,正面
5,"Ashley was the best tour guide. Great experience for families (we had a 10 yr old). Organized, high quality kayaks, on-time launch…couldn’t ask for a better experience. Highly recommend!!",Mar 202221 contributions,,unknown_format,正面,正面,正面
5,"Highly Recommend - If you’re looking for outstanding guides that are passionate, friendly, and knowledgeable about the area, this is the team. We had Skylar and Aaron and every time we passed another group on the river it was clear we were having more fun.",Chris CCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"Our tour guide Ashley was great, the emerald cave was beautiful as were the views from the river!The history Ashley shared along the way was very informative and made for a memorable experience. This experience was physically demanding and arms will be sore tomorrow.",Nick HCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,Ashley & Chanjira were amazing guides!!! My friend & I had a fantastic time with our group!! Kayaking Emerald Cave was our favorite thing we did on our trip to Vegas!! Thank you ladies for the wonderful memories!! (sorry this took so long to post),Tammie GMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"Definitely the BEST tour around!!!!! Incredible people.  We took our time and enjoyed immense beauty.   We saw other tour groups race by- only to sit in one long line and wait to enter the cave- our guide kept us moving and was knowledgeable about the area and provided history, information on the rocks and plants, along with a little water gun battle😀.  I highly recommend this company and John and Blade for best guides!!!  Take cash and tip well😀",Geneva MFriendsMar 20223 contributions0,,unknown_format,正面,正面,正面
5,The equipment was high end and first-class all the way.  Aaron and Michael were awesome guides.  They shared local knowledge and made an exceptional trip even more enjoyable.  I highly recommend Evolution Expeditions and cannot wait to get back to Las Vegas to take the 7-hour trip!,Shawn AMar 20227 contributions0,,unknown_format,正面,正面,正面
5,Great kayaking trip with Michael and Aaron to the Emerald Cave! Knowledge guides who made the experience more fun (and bonus — we got to see some big horn sheep!). The trip is a nice relaxing paddle with some outstanding scenery (and i couldn’t believe how clear the water was!) — would definitely travel the river with them again!,paristempoSoloMar 202228 contributions0,,unknown_format,正面,正面,正面
5,Glad to hear Ashley and Blade showed you such a good time! The river truly does offer some spectacular views the entire time!-Evolution Expeditions Team,Jay KFamiliesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"We had a great time,  would recommend it to anyone visiting Las Vegas. Felt good leaving the craziness of the city behind. Ash and Blade were awesome..",MaikelbCouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,Charlie and Erin were excellent tour guides.  They were extremely helpful with getting the kayaks in and out of water.  They were very willing to answer questions and make the experience fun and interesting.  The kayaks are so much easier then many kayaks that we have used. The 3 hours was perfect!,CouplesMar 202285 contributions,,unknown_format,正面,正面,正面
5,We are stoked that you enjoyed your experience on the lower Colorado River! Sky and Jon definitely add a good dose of relaxation and appreciativeness to their tours. It's a fun vibe!-Team Evolution Expeditions,Kurt WFriendsMar 20222 contributions0,,unknown_format,正面,正面,正面
5,Great guides (Jay and Ashley) were well organized and knowledgeable about the area.  The equipment was excellent and lunch was delicious.,BarbaraCouplesMar 20224 contributions0,,unknown_format,正面,正面,正面
5,"Thank you! We try to add on folks as quickly as possible when they want to paddle with us, even on the same day sometimes. We are glad it worked out, and you enjoyed your day in the Black Canyon.-Team Evolution Expeditions",Ranch2022CouplesMar 20221 contribution0,,unknown_format,正面,正面,正面
5,"Awesome respite from the fun but exhausting eating and drinking of the standard trip to Vegas (i.e. the Strip).  TL;DR Definitely do it if you're thinking about it, it was the highlight of our entire trip.It's about a 60 min drive out to the starting point (Willow Beach, AZ) which is kind of cool in itself as you get to get outside of Vegas proper and see some of the surrounding lands.  Kayaking is 2 miles up to the cove and then 2 miles back.  We did it with a solid (but not deathly) hangover and made it just fine.  (The fresh air and physical activity certainly helps!)  The cove itself is a pretty but small little nook on the side of the river, however the entire river is surrounded by dramatic cliffs and is beautiful.Our guides, Jalen and Xander, were super friendly and knowledgable.  It was my wife's first time kayaking (and a couple of other people's from the look of it) and they were patient and helpful in herding us cats.  Kayaking gear was of high quality and in great shape.It was an excellent experience and I can highly recommend it.",AlexMar 20225 contributions0,,unknown_format,正面,正面,正面
5,This was my second time paddling with the evolution expedition group and it was just as amazing as the first. Charlie was our guide this time and was super knowledgeable and friendly. Thanks so much! Can’t wait for the next visit!,"hctalbot, United StatesMar 202210 contributions0",,unknown_format,正面,正面,正面
5,We appreciate your recommendation and are elated that you enjoyed your adventure with us!-Team Evolution Expeditions,Jackson MCouplesFeb 20221 contribution0,,unknown_format,正面,正面,正面
5,We are glad to hear that you had a great time on the river with Jalen. Each of our guides gives their tours a unique spin. See you next time!-Team Evolution Expeditions,Chazz DFeb 202224 contributions0,,unknown_format,正面,正面,正面
5,"Our guide was Ashley, she is super nice and friendly. She was very personable. The views of everything was absolutely stunning.","Casey K, United StatesFeb 20228 contributions0",,unknown_format,正面,正面,正面
5,"Thank you for your recommendation! The Lake Mead NRA is definitely worth checking out, whether with a different outfitter (hopefully not 🙄) or us. See you next time!-Team Evolution Expeditions",Feb 20222 contributions,,unknown_format,正面,正面,正面
5,Kayaking is a great event for a bachelorette party with plenty of fun to be had! We are stoked that you enjoyed your experience with us!-Team Evolution Expeditions,JustineFamiliesFeb 20221 contribution0,,unknown_format,正面,正面,正面
5,"It's great to hear that the weather cooperated, sometimes there are some spotty days during the winter season. Thank you for your recommendation!-Team Evolution Expeditions",LauraFriendsFeb 20221 contribution0,,unknown_format,正面,正面,正面
